value,unit,type,sourceName,startDate,endDate,device
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:50:06 +0100,2026-02-26 14:50:09 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:50:09 +0100,2026-02-26 14:50:11 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:51:33 +0100,2026-02-26 14:51:36 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:52:22 +0100,2026-02-26 14:52:24 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:52:50 +0100,2026-02-26 14:52:55 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:52:55 +0100,2026-02-26 14:52:57 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:52:57 +0100,2026-02-26 14:53:00 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:53:00 +0100,2026-02-26 14:53:02 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:53:25 +0100,2026-02-26 14:53:31 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:53:31 +0100,2026-02-26 14:53:33 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
